V1,annots
isogroup19741,isogroup19741|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22492,isogroup22492|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup34970,isogroup34970|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33640,isogroup33640|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14056,isogroup14056|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup2096,isogroup2096|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup5052,isogroup5052|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31187,isogroup31187|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27664,isogroup27664|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32511,isogroup32511|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25276,isogroup25276|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32455,isogroup32455|greenyellow kME=0.44|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27870,isogroup27870|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28821,isogroup28821|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29581,isogroup29581|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10407,isogroup10407|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28201,isogroup28201|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27794,isogroup27794|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30585,isogroup30585|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14713,isogroup14713|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29706,isogroup29706|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31909,isogroup31909|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26539,isogroup26539|greenyellow kME=0.43|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27412,isogroup27412|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup16273,isogroup16273|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18982,isogroup18982|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26252,isogroup26252|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11838,isogroup11838|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33348,isogroup33348|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29768,isogroup29768|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28164,isogroup28164|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19548,isogroup19548|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32325,isogroup32325|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33782,isogroup33782|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26203,isogroup26203|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32255,isogroup32255|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28569,isogroup28569|greenyellow kME=0.42|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30870,isogroup30870|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32023,isogroup32023|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28224,isogroup28224|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup7555,isogroup7555|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31943,isogroup31943|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20832,isogroup20832|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26865,isogroup26865|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10960,isogroup10960|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33651,isogroup33651|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25221,isogroup25221|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup143,isogroup143|greenyellow kME=0.41|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29170,isogroup29170|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30155,isogroup30155|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11478,isogroup11478|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27923,isogroup27923|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18314,isogroup18314|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14763,isogroup14763|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24154,isogroup24154|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22332,isogroup22332|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19098,isogroup19098|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31369,isogroup31369|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14010,isogroup14010|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18972,isogroup18972|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10579,isogroup10579|greenyellow kME=0.4|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20138,isogroup20138|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23000,isogroup23000|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28431,isogroup28431|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27967,isogroup27967|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup1276,isogroup1276|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25915,isogroup25915|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28482,isogroup28482|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31022,isogroup31022|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28928,isogroup28928|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20516,isogroup20516|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10993,isogroup10993|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30309,isogroup30309|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10174,isogroup10174|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33459,isogroup33459|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32021,isogroup32021|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28586,isogroup28586|greenyellow kME=0.39|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26218,isogroup26218|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33107,isogroup33107|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20705,isogroup20705|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14937,isogroup14937|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15214,isogroup15214|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26039,isogroup26039|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup2204,isogroup2204|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30686,isogroup30686|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25151,isogroup25151|greenyellow kME=0.38|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29691,isogroup29691|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10320,isogroup10320|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20697,isogroup20697|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30247,isogroup30247|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32564,isogroup32564|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25860,isogroup25860|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup36171,isogroup36171|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14049,isogroup14049|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup36207,isogroup36207|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15173,isogroup15173|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20506,isogroup20506|greenyellow kME=0.37|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup4507,isogroup4507|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20382,isogroup20382|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup17578,isogroup17578|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32413,isogroup32413|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31679,isogroup31679|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28584,isogroup28584|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23917,isogroup23917|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33340,isogroup33340|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29517,isogroup29517|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26360,isogroup26360|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29100,isogroup29100|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29820,isogroup29820|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32659,isogroup32659|greenyellow kME=0.36|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
